1376573400000,NASDAQ,OSBC,6.2,835
1376573400000,NYSE,BWC,30.62,3928
1376573400000,NASDAQ,UFPI,38.48,350
1376573400000,NASDAQ,PFIN,7.89,516
1376573400000,NASDAQ,OCFC,16.94,735
1376573400000,NYSE,MED,25.81,1215
1376573400000,NYSE,STT,68.62,300
1376573400000,NASDAQ,XLNX,44.18,33750
1376573400000,NASDAQ,BPOP,33.39,2377
1376573400000,NASDAQ,ITIC,73.4,300
1376573400000,NYSE,FII,28.39,7581
1376573400000,NASDAQ,LPHI,2.24,3124
1376573400000,NASDAQ,HMSY,25.11,8611
1376573400000,AMEX,ATL,0.317,3000
1376573400000,NYSE,LNT,52.,10857
1376573400000,NYSE,AON,68.36,9106
1376573400000,NYSE,DX,8.4,4946
1376573400000,NYSE,AGM,33.1,207
1376573400000,NYSE,DAC,4.57,3684
1376573400000,NYSE,BRT,7.,246
1376573400000,NASDAQ,IDCC,35.83,4660
1376573400000,NYSE,LIN,14.85,3482
1376573400000,NASDAQ,DCOM,16.86,4057
1376573400000,NASDAQ,CTAS,49.02,5542
1376573400000,NYSE,EPB,41.86,2905
1376573400000,NASDAQ,CIMT,6.42,3200
1376573400000,NASDAQ,SASR,24.09,279
1376573400000,AMEX,ECF,7.75,801
1376573400000,NYSE,MAC,59.65,12322
1376573400000,NASDAQ,DGIT,12.4,8258
1376573400000,NASDAQ,FOSL,120.19,4941
1376573400000,NYSE,HAL,46.5,38500
1376573400000,NASDAQ,JOEZ,1.32,9278
1376573400000,NASDAQ,MEAS,47.26,498
1376573400000,NASDAQ,HOFT,15.51,330
1376573400000,NASDAQ,PNFP,28.41,918
1376573400000,NASDAQ,BSDM,1.56,2311
1376573400000,NASDAQ,ALGT,93.76,520
1376573400000,NASDAQ,EXTR,4.06,3989
1376573400000,NASDAQ,FOXA,32.2,58613
1376573400000,NASDAQ,SCON,1.52,1500
1376573400000,NASDAQ,RENT,24.04,416
1376573400000,NYSE,TPX,38.01,100
1376573400000,NASDAQ,FLML,6.1,1700
1376573400000,NASDAQ,TSRA,19.32,2357
1376573400000,NASDAQ,ZLCS,0.6,2450
1376573400000,NYSE,CCU,29.45,869
1376573400000,NYSE,AF,12.68,3465
1376573400000,NYSE,EXK,4.83,40166
1376573400000,NASDAQ,FALC,1.04,500
1376573400000,NYSE,AHL,36.42,2348
1376573400000,NASDAQ,BIOF,3.42,1706
1376573400000,NASDAQ,FLIC,36.75,312
1376573400000,NASDAQ,BLKB,34.98,1933
1376573400000,NASDAQ,KELYA,18.69,4847
1376573400000,NASDAQ,FDEF,27.24,300
1376573400000,NASDAQ,MFRI,10.89,100
1376573400000,NYSE,BPI,16.69,4049
1376573400000,NYSE,DF,10.2,13188
1376573400000,NASDAQ,BGMD,0.98,5400
1376573400000,NYSE,XRX,10.4,1100
1376573400000,NASDAQ,PAYX,39.82,29441
1376573400000,NASDAQ,GLCH,14.,300
1376573400000,NASDAQ,TUES,10.75,1226
1376573400000,NASDAQ,BELFB,16.3,416
1376573400000,NASDAQ,ORBK,12.11,2300
1376573400000,NASDAQ,PCTI,8.64,451
1376573400000,NYSE,DVA,114.,100
1376573400000,NASDAQ,VNDA,11.06,4748
1376573400000,NASDAQ,QLGC,11.56,5646
1376573400000,NYSE,BPL,67.07,4240
1376573400000,NASDAQ,IBCP,7.99,200
1376573400000,NASDAQ,ODFL,45.06,1122
1376573400000,NASDAQ,GTLS,117.,6015
1376573400000,NYSE,NS,41.56,100
1376573400000,NYSE,ADX,12.28,2633
1376573400000,NASDAQ,SYKE,17.32,5283
1376573400000,NASDAQ,BANR,36.13,529
1376573400000,NYSE,GAS,45.27,5781
1376573400000,NASDAQ,GEVA,48.9,233
1376573400000,NASDAQ,DLIA,1.36,7000
1376573400000,NASDAQ,CNTY,4.15,9225
1376573400000,NASDAQ,ROCM,14.9,595
1376573400000,NYSE,CLX,85.04,11719
1376573400000,NYSE,AHT,12.11,3621
1376573400000,NASDAQ,UBSH,21.88,606
1376573400000,NASDAQ,SWHC,11.84,77420
1376573400000,NYSE,GNW,12.53,100
1376573400000,NASDAQ,LTBR,1.89,1850
1376573400000,NYSE,FF,16.62,1020
1376573400000,NYSE,DOM,4.63,803
1376573400000,NYSE,PT,3.84,400
1376573400000,NYSE,BQH,12.44,463
1376573400000,NASDAQ,PRGX,6.02,200
1376573400000,NASDAQ,EA,26.75,100
1376573400000,NASDAQ,IGTE,22.67,2618
1376573400000,NYSE,FTK,19.14,6749
1376573400000,NYSE,HLX,25.7,6468
1376573400000,NASDAQ,STFC,20.11,315
1376573400000,NYSE,GNI,67.89,1375
1376573400000,NYSE,GY,16.08,6954
1376573400000,AMEX,INS,1.23,100
1376573400000,NYSE,BNY,13.,1515
1376573400000,NASDAQ,HSTM,32.01,1352
1376573400000,NYSE,GCA,7.75,4315
1376573400000,NYSE,CDR,5.1,3839
1376573400000,NASDAQ,DJCO,155.07,179
1376573400000,AMEX,CVU,11.,500
1376573400000,NASDAQ,NYNY,2.74,601
1376573400000,NASDAQ,PZZI,7.6,2237
1376573400000,NASDAQ,ENDP,37.67,4473
1376573400000,NYSE,BG,78.07,100
1376573400000,NASDAQ,ALSK,3.69,7494
1376573400000,NYSE,KOS,10.06,2216
1376573400000,NYSE,CGI,17.56,861
1376573400000,NASDAQ,TRMK,26.44,5140
1376573400000,NYSE,DLB,32.36,3023
1376573400000,NYSE,HRS,57.44,100
1376573400000,NASDAQ,ADVS,28.5,3474
1376573400000,NASDAQ,CMLS,4.49,1627
1376573400000,NYSE,AH,9.63,1211
1376573400000,NYSE,MET,48.38,200
1376573400000,NASDAQ,EVEP,35.41,3052
1376573400000,NASDAQ,DTSI,23.78,453
1376573400000,NASDAQ,NVTL,3.54,510
1376573400000,NASDAQ,LPNT,47.75,696
1376573400000,NASDAQ,DCIX,3.96,2000
1376573400000,NYSE,CGX,57.31,433
1376573400000,NASDAQ,CISG,5.82,100
1376573400000,NYSE,EVG,15.5,2332
1376573400000,NASDAQ,MGRC,33.97,431
1376573400000,NYSE,IM,23.23,8491
1376573400000,AMEX,IMO,40.49,100
1376573400000,NYSE,CCH,27.6,100
1376573400000,NASDAQ,PTIX,3.14,5409
1376573400000,NASDAQ,FCBC,15.25,405
1376573400000,NASDAQ,ROVI,18.6,7122
1376573400000,NASDAQ,CVLY,18.21,200
1376573400000,NASDAQ,POWL,52.58,160
1376573400000,NYSE,SWI,39.07,200
1376573400000,NASDAQ,BCRX,5.58,7947
1376573400000,NASDAQ,TICC,9.6,10264
1376573400000,NASDAQ,TWTC,28.84,3206
1376573400000,NASDAQ,FNFG,10.71,25935
1376573400000,NYSE,BBK,13.24,1726
1376573400000,NASDAQ,CMTL,25.93,383
1376573400000,NASDAQ,ALXN,108.87,4008
1376573400000,NASDAQ,COST,112.46,200
1376573400000,NYSE,PAG,41.22,300
1376573400000,NASDAQ,CRRC,15.48,997
1376573400000,NYSE,BNS,56.17,500
1376573400000,NASDAQ,QGEN,21.2,4267
1376573400000,NASDAQ,CVBF,13.3,6059
1376573400000,NASDAQ,AGII,43.49,502
1376573400000,NASDAQ,SMPL,15.03,1006
1376573400000,NASDAQ,EGLE,3.8,13200
1376573400000,NASDAQ,STRA,43.85,923
1376573400000,NASDAQ,UFCS,29.75,1407
1376573400000,NASDAQ,ERII,4.8,4851
1376573400000,NASDAQ,ZEUS,27.61,1500
1376573400000,NASDAQ,MPET,1.03,4000
1376573400000,NYSE,D,58.59,100
1376573400000,NASDAQ,VPHM,30.27,10526
1376573400000,NASDAQ,INOD,2.65,100
1376573400000,NASDAQ,UCBI,15.03,942
1376573400000,NASDAQ,CNBC,15.06,306
1376573400000,NASDAQ,SIGM,5.07,2209
1376573400000,NYSE,POT,30.44,100
1376573400000,NASDAQ,BIIB,209.41,7003
1376573400000,NYSE,ENR,99.3,7504
1376573400000,NYSE,CSH,41.39,1118
1376573400000,NYSE,CO,4.38,500
1376573400000,NYSE,CHE,71.23,653
1376573400000,NASDAQ,CERS,5.62,2112
1376573400000,NYSE,GVA,29.13,2832
1376573400000,NASDAQ,MSPD,2.88,7126
1376573400000,NYSE,AER,18.16,3630
1376573400000,NYSE,T,34.6,400
1376573400000,NASDAQ,BIRT,7.16,1190
1376573400000,NYSE,AXR,10.73,200
1376573400000,NASDAQ,MRTN,17.95,1249
1376573400000,NYSE,JE,6.28,6454
1376573400000,NASDAQ,ALXA,4.58,1229
1376573400000,NYSE,CNI,97.15,500
1376573400000,NYSE,BMA,19.23,1150
1376573400000,NYSE,IP,48.35,200
1376573400000,NASDAQ,EVOL,8.31,810
1376573400000,NYSE,AHC,7.19,219
1376573400000,NYSE,HGT,8.15,1261
1376573400000,NASDAQ,PLCM,9.64,9562
1376573400000,NASDAQ,CHFC,28.64,773
1376573400000,NYSE,PL,42.39,200
1376573400000,NASDAQ,MTSN,2.22,1000
1376573400000,AMEX,DPW,0.69,402
1376573400000,NASDAQ,LGND,43.26,1973
1376573400000,NYSE,CNH,46.82,1520
1376573400000,NASDAQ,PRGS,24.99,1719
1376573400000,NYSE,BNJ,13.13,1997
1376573400000,NASDAQ,LBAI,11.46,1867
1376573400000,AMEX,AZC,1.99,100
1376573400000,AMEX,DLA,15.88,100
1376573400000,NASDAQ,STAA,11.2,1958
1376573400000,NYSE,BAK,15.4,1788
1376573400000,NASDAQ,PPBI,12.62,500
1376573400000,NYSE,BHY,6.8,1362
1376573400000,NYSE,WR,32.52,700
1376573400000,NYSE,CBM,14.45,1749
1376573400000,NYSE,B,32.38,1532
1376573400000,NASDAQ,MITK,5.34,4905
1376573400000,NYSE,FRF,7.59,100
1376573400000,NASDAQ,SLP,4.76,383
1376573400000,NYSE,ANF,49.56,100
1376573400000,NASDAQ,ACAD,19.97,29453
1376573400000,NYSE,BKN,13.43,1513
1376573400000,NASDAQ,IPGP,57.03,100
1376573400000,NYSE,TRN,39.24,100
1376573400000,NASDAQ,HURC,29.12,136
1376573400000,NASDAQ,ABAX,40.12,1842
1376573400000,NASDAQ,PKBK,8.8,200
1376573400000,NASDAQ,MPEL,26.37,16956
1376573400000,NASDAQ,UTIW,16.15,2107
1376573400000,NYSE,ETE,65.49,5588
1376573400000,NYSE,MDC,28.89,22626
1376573400000,NASDAQ,SURG,4.,112
1376573400000,AMEX,FRD,9.92,2000
1376573400000,NASDAQ,UTHR,72.2,3118
1376573400000,NASDAQ,VRTX,77.39,7686
1376573400000,NASDAQ,LMNX,20.94,1671
1376573400000,NASDAQ,IMGN,16.61,61277
1376573400000,AMEX,GST,3.18,1440
1376573400000,NYSE,DD,58.9,400
1376573400000,NASDAQ,PSMT,88.31,683
1376573400000,NYSE,CUZ,10.03,9400
1376573400000,NASDAQ,LABL,32.12,712
1376573400000,NASDAQ,BKSC,13.5,500
1376573400000,NYSE,CMC,15.82,9374
1376573400000,NASDAQ,ACFN,6.63,2009
1376573400000,NYSE,AB,20.38,3913
1376573400000,NYSE,EVF,7.21,5486
1376573400000,NASDAQ,EGOV,23.35,2321
1376573400000,NYSE,DNR,17.1,38764
1376573400000,NASDAQ,RAIL,18.46,2066
1376573400000,NASDAQ,MLHR,28.19,2549
1376573400000,NASDAQ,HYGS,11.29,243
1376573400000,NASDAQ,MTSC,60.54,810
1376573400000,NYSE,DSW,80.09,1610
1376573400000,AMEX,AE,64.18,200
1376573400000,NASDAQ,DRAM,2.84,804
1376573400000,AMEX,HH,0.36,3600
1376573400000,NASDAQ,IPAS,1.96,38699
1376573400000,NYSE,HW,8.64,3915
1376573400000,NASDAQ,CONE,18.99,6749
1376573400000,NASDAQ,CAAS,7.64,4746
1376573400000,NASDAQ,LMCA,141.03,1350
1376573400000,NASDAQ,AMKR,4.19,2398
1376573400000,NASDAQ,FSTR,42.46,2252
1376573400000,NASDAQ,FSBK,6.42,100
1376573400000,NYSE,ARP,21.16,1597
1376573400000,NASDAQ,SENEA,32.39,705
1376573400000,NASDAQ,FSLR,38.36,200
1376573400000,NASDAQ,FTEK,3.89,2357
1376573400000,NASDAQ,ENZN,1.94,3336
1376573400000,NYSE,CKP,16.37,1792
1376573400000,NASDAQ,ATLC,3.67,1400
1376573400000,NASDAQ,DVAX,1.37,12697
1376573400000,NYSE,DNY,19.32,100
1376573400000,NYSE,NE,39.08,100
1376573400000,NASDAQ,ROLL,57.59,1122
1376573400000,NASDAQ,ABIO,1.33,1044
1376573400000,NASDAQ,MVIS,2.02,3638
1376573400000,NASDAQ,HBIO,5.18,1101
1376573400000,NASDAQ,CWST,4.81,2300
1376573400000,NASDAQ,LKFN,31.9,352
1376573400000,NASDAQ,CRAY,27.5,2961
1376573400000,NASDAQ,SNCR,34.66,1419
1376573400000,NYSE,KBH,16.05,200
1376573400000,NYSE,CPK,56.64,843
1376573400000,NASDAQ,MSON,4.54,500
1376573400000,NASDAQ,LANC,81.95,498
1376573400000,NYSE,DGX,59.65,20202
1376573400000,NYSE,GME,48.21,14690
1376573400000,NYSE,CWT,21.18,3448
1376573400000,NASDAQ,ARAY,6.21,5462
1376573400000,NYSE,ARG,102.76,5041
1376573400000,NASDAQ,STEI,13.03,9601
1376573400000,NYSE,DW,43.21,304
1376573400000,AMEX,EIA,10.44,1258
1376573400000,NYSE,ALJ,11.84,3918
1376573400000,NASDAQ,AEGN,21.97,1381
1376573400000,NYSE,BWP,29.38,22513
1376573400000,NASDAQ,RPXC,16.07,8841
1376573400000,NYSE,CAP,20.94,1747
1376573400000,NYSE,DLR,54.,11780
1376573400000,NASDAQ,ANTH,3.71,4033
1376573400000,NASDAQ,NUTR,21.96,800
1376573400000,NASDAQ,ATML,7.49,12794
1376573400000,NASDAQ,OMED,18.41,705
1376573400000,NASDAQ,METR,20.99,202
1376573400000,NYSE,IGT,18.9,18880
1376573400000,NASDAQ,GILD,57.37,180
1376573400000,NASDAQ,PICO,21.88,2539
1376573400000,NASDAQ,XNPT,4.55,3500
1376573400000,NASDAQ,MANH,88.59,1427
1376573400000,NASDAQ,BABY,13.43,738
1376573400000,NASDAQ,STB,6.48,1114
1376573400000,NYSE,CIT,49.28,2928
1376573400000,NYSE,HZO,11.92,971
1376573400000,NYSE,EBS,18.36,1288
1376573400000,NYSE,ATO,42.76,5220
1376573400000,NASDAQ,ORIG,17.73,420
1376573400000,NASDAQ,PATH,2.68,1000
1376573400000,NASDAQ,SMRT,13.15,2479
1376573400000,NASDAQ,SIGI,24.07,502
1376573400000,AMEX,CVM,0.217,19150
1376573400000,AMEX,HTM,0.57,23978
1376573400000,NASDAQ,RBCN,9.27,1203
1376573400000,NYSE,CGG,25.22,230
1376573400000,NASDAQ,POZN,5.56,878
1376573400000,NYSE,E,45.49,4719
1376573400000,NASDAQ,RAVN,30.55,500
1376573400000,NYSE,KEG,6.7,26846
1376573400000,NASDAQ,GPRC,1.96,730
1376573400000,NYSE,LDL,15.93,500
1376573400000,NYSE,PVR,23.05,200
1376573400000,NYSE,CNX,31.07,100
1376573400000,NYSE,APL,36.53,5952
1376573400000,NASDAQ,WIBC,8.81,1752
1376573400000,NYSE,DPS,45.78,200
1376573400000,NASDAQ,VRSN,48.84,6631
1376573400000,NASDAQ,CYBX,53.55,1285
1376573400000,NASDAQ,HSKA,6.1,500
1376573400000,NYSE,SE,34.01,300
1376573400000,NASDAQ,SUPX,25.5,700
1376573400000,NASDAQ,SIMG,5.54,2934
1376573400000,NASDAQ,QUIK,2.59,1500
1376573400000,NYSE,CNL,47.26,6312
1376573400000,NASDAQ,SNMX,3.35,1600
1376573400000,NASDAQ,ATMI,24.7,739
1376573400000,NASDAQ,PMFG,7.16,107
1376573400000,NASDAQ,DGAS,21.71,655
1376573400000,NASDAQ,MCHP,40.,500
1376573400000,NYSE,FUN,43.64,1457
1376573400000,NASDAQ,XONE,67.06,100
1376573400000,NASDAQ,PEBO,21.64,402
1376573400000,NYSE,EQU,4.4,708
1376573400000,NASDAQ,MSCC,26.04,2182
1376573400000,NASDAQ,NVEC,49.49,650
1376573400000,NASDAQ,CTXS,72.57,100
1376573400000,NYSE,CSS,25.68,370
1376573400000,NYSE,BYD,11.9,12676
1376573400000,NASDAQ,KBALB,10.96,5391
1376573400000,AMEX,HEB,0.2488,12000
1376573400000,NYSE,RAX,45.72,500
1376573400000,NASDAQ,SCOK,1.43,100
1376573400000,NYSE,AXLL,43.69,2247
1376573400000,NASDAQ,PEGA,37.17,942
1376573400000,NASDAQ,FISI,21.26,104
1376573400000,NYSE,COG,36.97,20902
1376573400000,NASDAQ,AMZN,288.79,43560
1376573400000,AMEX,BDL,10.67,200
1376573400000,NASDAQ,CITZ,11.28,300
1376573400000,NASDAQ,CFNB,17.09,600
1376573400000,NASDAQ,INDB,36.76,1698
1376573400000,NASDAQ,WSBC,29.5,2111
1376573400000,NASDAQ,ACUR,1.8,1100
1376573400000,NYSE,ISH,23.76,200
1376573400000,NASDAQ,MGPI,6.06,2000
1376573400000,NASDAQ,INTU,64.01,100
1376573400000,NYSE,MLM,96.81,500
1376573400000,NASDAQ,CWEI,50.38,886
1376573400000,NASDAQ,SRCL,116.11,3052
1376573400000,NASDAQ,RDCM,5.51,250
1376573400000,NASDAQ,ANEN,24.38,541
1376573400000,NASDAQ,TRIB,20.26,659
1376573400000,NYSE,GA,8.04,19946
1376573400000,NASDAQ,BRKR,19.66,3291
1376573400000,NYSE,LZB,21.22,10053
1376573400000,NASDAQ,OPOF,13.01,1000
1376573400000,NASDAQ,VCBI,15.14,200
1376573400000,NASDAQ,UTSI,2.7,10900
1376573400000,NYSE,SPH,46.2,500
1376573400000,NYSE,CRY,6.82,454
1376573400000,NYSE,EC,45.69,1561
1376573400000,NASDAQ,SNHY,31.39,1270
1376573400000,NASDAQ,QCCO,2.48,100
1376573400000,NYSE,FRX,42.82,100
1376573400000,NYSE,EEQ,28.97,2104
1376573400000,NYSE,BMY,42.52,100
1376573400000,NYSE,DTF,13.87,1316
1376573400000,NASDAQ,ANLY,3.96,500
1376573400000,NASDAQ,MAGS,3.57,4660
1376573400000,NASDAQ,SSNC,34.96,2115
1376573400000,NYSE,SBR,51.49,300
1376573400000,NASDAQ,CCRN,5.63,431
1376573400000,NYSE,KEP,12.93,400
1376573400000,NYSE,JBT,22.19,525
1376573400000,NASDAQ,APOL,19.58,12585
1376573400000,AMEX,NTS,1.9,444
1376573400000,NYSE,CNQ,30.11,200
1376573400000,NASDAQ,OCLR,1.14,259
1376573400000,NASDAQ,STXS,4.04,100
1376573400000,NYSE,FMX,100.08,100
1376573400000,NASDAQ,MELI,124.87,3608
1376573400000,NASDAQ,IPXL,21.07,4950
1376573400000,NASDAQ,MBFI,28.34,2873
1376573400000,NASDAQ,NDSN,71.83,2307
1376573400000,NASDAQ,SANM,16.1901,300
1376573400000,NASDAQ,ONXX,115.95,100
1376573400000,NYSE,G,19.37,3707
1376573400000,NASDAQ,ZBRA,47.55,1285
1376573400000,NASDAQ,CLCT,16.58,2010
1376573400000,NYSE,GLW,14.96,311
1376573400000,NASDAQ,ASYS,6.32,568
1376573400000,NYSE,SU,32.84,200
1376573400000,NASDAQ,MBVT,32.39,491
1376573400000,NASDAQ,MLNK,3.11,1400
1376573400000,NYSE,GCV,6.17,1177
1376573400000,NYSE,HES,74.81,100
1376573400000,NYSE,FRM,8.39,1385
1376573400000,AMEX,ICH,4.95,600
1376573400000,AMEX,GV,1.73,9438
1376573400000,NASDAQ,AGYS,11.35,516
1376573400000,NYSE,WOR,35.63,100
1376573400000,NYSE,OXY,87.41,100
1376573400000,NASDAQ,VOXX,13.26,4793
1376573400000,NASDAQ,HNSN,1.63,1150
1376573400000,NASDAQ,AFAM,19.46,543
1376573400000,NASDAQ,LOJN,3.15,1100
1376573400000,NASDAQ,ALKS,32.99,2451
1376573400000,NYSE,AWF,14.15,7694
1376573400000,NASDAQ,LEAP,15.83,19992
1376573400000,NASDAQ,MSTR,99.79,471
1376573400000,NASDAQ,PZZA,68.66,560
1376573400000,NASDAQ,LPTH,1.79,4050
1376573400000,NASDAQ,ZN,1.85,5465
1376573400000,NYSE,WSM,58.4,211
1376573400000,NASDAQ,PATK,23.,2660
1376573400000,NASDAQ,GMAN,14.,310
1376573400000,NYSE,CIE,28.68,9625
1376573400000,NYSE,FNP,25.24,7856
1376573400000,NYSE,DANG,9.72,1000
1376573400000,NASDAQ,FORD,1.89,140
1376573400000,NYSE,GDV,20.2,4969
1376573400000,NASDAQ,ONTY,1.74,1349
1376573400000,NYSE,K,65.05,16115
1376573400000,NYSE,AFG,52.,2480
1376573400000,NYSE,EFR,16.07,12372
1376573400000,NASDAQ,PNRA,172.9,3237
1376573400000,NASDAQ,TBBK,14.98,934
1376573400000,NYSE,BRE,49.26,2279
1376573400000,NASDAQ,PCAR,55.22,7086
1376573400000,NYSE,HL,3.52,600
1376573400000,NASDAQ,WINA,69.15,750
1376573400000,NASDAQ,MANT,28.27,907
1376573400000,NASDAQ,ABCB,18.63,590
1376573400000,NYSE,MIC,54.11,4889
1376573400000,AMEX,GTE,6.67,2863
1376573400000,NASDAQ,COHR,57.19,493
1376573400000,NYSE,ECT,9.93,3172
1376573400000,NYSE,GTS,19.7,504
1376573400000,AMEX,IGC,1.35,1100
1376573400000,NASDAQ,RDEN,34.98,3173
1376573400000,NASDAQ,FXEN,3.,8309
1376573400000,NASDAQ,INFA,38.7,11263
1376573400000,NYSE,ED,58.04,100
1376573400000,NYSE,HDB,32.23,13431
1376573400000,NASDAQ,COGO,2.33,100
1376573400000,NASDAQ,SMTX,1.87,1200
1376573400000,NYSE,DEO,125.77,100
1376573400000,NYSE,ARB,45.75,1206
1376573400000,NASDAQ,FLXS,24.4,300
1376573400000,NYSE,SVM,3.67,200
1376573400000,NYSE,BRC,35.11,2727
1376573400000,NASDAQ,EDMC,7.1,3446
1376573400000,NASDAQ,USMO,14.41,740
1376573400000,NASDAQ,TILE,18.1,1468
1376573400000,NYSE,AXS,42.66,1855
1376573400000,NYSE,GEO,33.49,300
1376573400000,NASDAQ,MAT,42.04,100
1376573400000,NYSE,DB,44.55,9422
1376573400000,NASDAQ,ASEI,59.38,596
1376573400000,NASDAQ,SYMX,0.83,1838
1376573400000,NYSE,IGD,9.47,48619
1376573400000,NASDAQ,HAWK,24.65,512
1376573400000,NASDAQ,XTEX,18.61,2336
1376573400000,AMEX,GMO,1.85,4362
1376573400000,NYSE,BBX,13.31,234
1376573400000,NASDAQ,LEDR,13.03,2002
1376573400000,NYSE,AIG,47.62,100
1376573400000,NASDAQ,MBRG,20.4,208
1376573400000,NASDAQ,GERN,1.48,5301
1376573400000,NYSE,HYF,1.96,14608
1376573400000,NASDAQ,BEAV,71.,3632
1376573400000,NASDAQ,ASTI,0.76,351
1376573400000,NASDAQ,ARIA,18.18,4887
1376573400000,NASDAQ,OVTI,16.42,7892
